"v_index","v_chr","v_start","v_end","v_r_ctcf","v_r_ctcf_strand","v_r_ctcf_motif","v_r_ctcf_cohesin","v_l_ctcf","v_l_ctcf_strand","v_l_ctcf_motif","v_l_ctcf_cohesin","h3k4me3","h3k27ac","atac","pol2","tad_index","v_center"
347,18,0.433812690373424,0.435544833087263,0.684265464376654,1,3.9897021662835,0,0.67106121404927,1,4.15282429417055,0,0.802810841915249,0.618711841035133,0.500159191954219,0.65827122752949,".8089.",0.434678761730344
348,18,0.435544833087263,0.435799158887185,0.726101592883216,0,-9.96578428466209,1,0.664244918983273,1,3.9897021662835,0,0.811200267686758,0.619858979591803,0.520570362223042,0.6483890199185,".8089.",0.435671995987224
349,18,0.435799158887185,0.435841262429425,0.671187823830555,0,-9.96578428466209,0,0.684265464376654,0,-9.96578428466209,1,0.812358438063149,0.717293423441208,0.61438583319547,0.726792917685022,".8089.",0.435820210658305
350,18,0.435841262429425,0.437053443815317,0.705586472086604,-1,3.88474442963473,1,0.726101592883216,0,-9.96578428466209,0,0.826991870043968,0.746611514327004,0.567194314423258,0.717464607830333,".8089.",0.436447353122371
351,18,0.437053443815317,0.437261883721687,0.680495068674286,-1,4.03801469018672,0,0.671187823830555,-1,3.88474442963473,1,0.787423611915083,0.689368947791239,0.52893497771005,0.760140232441808,".8089.",0.437157663768502
352,18,0.437261883721687,0.4383439596876,0.673751979401571,1,4.46806844235918,1,0.705586472086604,-1,4.03801469018672,0,0.790027691785858,0.637396353813757,0.511716675950751,0.662623459087077,".",0.437802921704644
353,18,0.4383439596876,0.439888328565891,0.683913903156358,-1,4.12868932884679,1,0.680495068674286,1,4.46806844235918,1,0.830550162149901,0.72471761972729,0.563568779507141,0.773089801720737,".",0.439116144126746
354,18,0.439888328565891,0.440279403784479,0.850623550081708,1,4.10276729507722,1,0.673751979401571,-1,4.12868932884679,1,0.810994124687854,0.641906785659097,0.527836938768263,0.700687180537877,".",0.440083866175185
355,18,0.440279403784479,0.440286719648202,0.687798333569832,-1,4.00156807836881,0,0.683913903156358,1,4.10276729507722,1,0.788565287383126,0.647703689033503,0.67103757338927,0.736000069588784,".",0.44028306171634
356,18,0.440286719648202,0.440545225941679,0.684557278804127,1,4.23676046792618,0,0.850623550081708,-1,4.00156807836881,0,0.794387322010991,0.606013614633127,0.517971588685219,0.657378379725622,".",0.44041597279494
357,18,0.440545225941679,0.440972581872198,0.655971293408594,-1,3.66369756392686,0,0.687798333569832,1,4.23676046792618,0,0.804261916627832,0.702882661650069,0.566348534913231,0.66959293416572,".",0.440758903906939
358,18,0.440972581872198,0.441838926951909,0.662047928730933,-1,4.14080319120411,0,0.684557278804127,-1,3.66369756392686,0,0.809956797618881,0.733606621144333,0.600472881379261,0.734568111788546,".",0.441405754412054
359,18,0.441838926951909,0.44279858661992,0.664545622772709,1,3.87348840780251,1,0.655971293408594,-1,4.14080319120411,0,0.816478047339402,0.693216526658487,0.582026230541392,0.703697321055762,".",0.442318756785915
360,18,0.44279858661992,0.444882985683614,0.668180682133925,1,4.45087471857314,0,0.662047928730933,1,3.87348840780251,1,0.802246686761651,0.689570361661743,0.553466141860762,0.71621772121466,".",0.443840786151767
361,18,0.444882985683614,0.445138157535803,0.656412530667898,-1,4.01479267751682,1,0.664545622772709,1,4.45087471857314,0,0.78153356643871,0.604129899894957,0.495237685312473,0.657932896177345,".",0.445010571609708
362,18,0.445138157535803,0.44589587199279,0.654446553719825,-1,3.70418585737399,0,0.668180682133925,-1,4.01479267751682,1,0.800784066758449,0.679729792988889,0.558695459818332,0.664924194277209,".",0.445517014764296
363,18,0.44589587199279,0.446880166712111,0.674758312426373,1,3.63733202013014,1,0.656412530667898,-1,3.70418585737399,0,0.793173081282236,0.62821867443658,0.510001981887036,0.662540815254248,".",0.44638801935245
364,18,0.446880166712111,0.447155743354275,0.73085510954194,-1,3.64680780779223,1,0.654446553719825,1,3.63733202013014,1,0.799948769760513,0.631228470996217,0.512105389638692,0.658850272448938,".",0.447017955033193
365,18,0.447155743354275,0.447295130465303,0.674845375451888,-1,4.12598165385472,1,0.674758312426373,-1,3.64680780779223,1,0.797575723269001,0.620039662987074,0.519285244254609,0.680824679774766,".",0.447225436909789
366,18,0.447295130465303,0.447900020510547,0.710933517953282,1,3.68408935275804,1,0.73085510954194,-1,4.12598165385472,1,0.827103146071663,0.709197615597628,0.568042178577216,0.762134633584675,".8090.",0.447597575487925
367,18,0.447900020510547,0.448132236974014,0.671105294425219,1,4.3466236486006,1,0.674845375451888,1,3.68408935275804,1,0.799142672489166,0.694832358414364,0.576679833223642,0.761994488149974,".8090.",0.44801612874228
368,18,0.448132236974014,0.449105844062489,0.660818868398575,1,3.85726444450066,1,0.710933517953282,1,4.3466236486006,1,0.822270829826108,0.702407481819801,0.561210562663038,0.741488382868939,".8090.",0.448619040518252
369,18,0.449105844062489,0.451454223875508,0.720470200613442,-1,4.0408924306469,1,0.671105294425219,1,3.85726444450066,1,0.813259535614956,0.709299224876587,0.540223223293517,0.74030430130502,".8090.",0.450280033968999
370,18,0.451454223875508,0.451602631396738,0.674061045432854,-1,3.12741867525797,1,0.660818868398575,-1,4.0408924306469,1,0.803538322815,0.653040225755743,0.554444265214444,0.668682821448931,".8090.",0.451528427636123
371,18,0.451602631396738,0.452551690527518,0.677021847219371,-1,3.85235846694904,1,0.720470200613442,-1,3.12741867525797,1,0.823637497683337,0.765356166025727,0.616153382370664,0.720134076680851,".8090.",0.452077160962128
372,18,0.452551690527518,0.452926715636918,0.67778720856145,1,3.14890970699692,1,0.674061045432854,-1,3.85235846694904,1,0.805782224460044,0.70638657266116,0.58165083693049,0.71716077837525,".8090.",0.452739203082218
373,18,0.452926715636918,0.453034375787925,0.786076534783942,-1,3.20127627939212,1,0.677021847219371,1,3.14890970699692,1,0.80440201925463,0.679594810448368,0.551717373424057,0.692212393481452,".8090.",0.452980545712422
374,18,0.453034375787925,0.453048099253378,0.71252070894251,-1,4.03513119802949,1,0.67778720856145,-1,3.20127627939212,1,0.814409885341849,0.725408719891198,0.630423466730525,0.728762605470804,".8090.",0.453041237520651
375,18,0.453048099253378,0.453140916163872,0.665642123311576,0,-9.96578428466209,0,0.786076534783942,-1,4.03513119802949,1,0.803316044074868,0.688440860604099,0.55759854690249,0.698707170710491,".8090.",0.453094507708625
376,18,0.453140916163872,0.45503240286869,0.699035091763845,-1,4.03225074867754,1,0.71252070894251,0,-9.96578428466209,0,0.802087643852073,0.686116583418064,0.567390922750146,0.699911187744349,".8090.",0.454086659516281
377,18,0.45503240286869,0.455171043463011,0.66270554727171,0,-9.96578428466209,0,0.665642123311576,-1,4.03225074867754,1,0.805961558242077,0.726747053182892,0.57606707044898,0.715984776417484,".8090.",0.45510172316585
378,18,0.455171043463011,0.456149104767834,0.714737082820569,-1,3.65995879917581,1,0.699035091763845,0,-9.96578428466209,0,0.807154850817557,0.742304751635825,0.601260476748705,0.711212366875509,".",0.455660074115423
379,18,0.456149104767834,0.45647278196978,0.684375697422824,1,3.40255847296198,1,0.66270554727171,-1,3.65995879917581,1,0.798641194114627,0.671457210032786,0.559429035249837,0.688075177420224,".",0.456310943368807
380,18,0.45647278196978,0.457332507934695,0.688998315633204,-1,3.96417680425325,1,0.714737082820569,1,3.40255847296198,1,0.800512520811758,0.662404675612098,0.535790303381996,0.718197462407607,".",0.456902644952238
381,18,0.457332507934695,0.457488007364636,0.683994820910689,1,4.05803069935947,1,0.684375697422824,-1,3.96417680425325,1,0.788445688743582,0.643824385127548,0.523554746080773,0.733770070330727,".",0.457410257649666
382,18,0.457488007364636,0.457984590277727,0.728705538770975,0,-9.96578428466209,1,0.688998315633204,1,4.05803069935947,1,0.794310577311834,0.656237707265737,0.53692778234661,0.766353047344531,".",0.457736298821182
383,18,0.457984590277727,0.458227407278426,0.661155000084163,-1,3.62780525341447,0,0.683994820910689,0,-9.96578428466209,1,0.84305174437023,0.745594451985211,0.577746077507189,0.761345659527981,".",0.458105998778077
384,18,0.458227407278426,0.45963609674533,0.650254020455743,1,3.29099788795733,0,0.728705538770975,-1,3.62780525341447,0,0.803764503730388,0.680367675159793,0.50463464801197,0.673071885740626,".",0.458931752011878
385,18,0.45963609674533,0.460592309994546,0.650141218460655,1,2.9912850999527,1,0.661155000084163,1,3.29099788795733,0,0.799694979987221,0.651222692398481,0.502495971240253,0.642848863707959,".",0.460114203369938
386,18,0.460592309994546,0.462431801810763,0.653414329489676,1,3.48513052901412,1,0.650254020455743,1,2.9912850999527,1,0.796627505358606,0.632791750233087,0.495134889479486,0.64214376331076,".",0.461512055902655
387,18,0.462431801810763,0.46366723719206,0.675119577630712,0,-9.96578428466209,1,0.650141218460655,1,3.48513052901412,1,0.79518907837157,0.636439199120917,0.506446287480355,0.69100269682995,".",0.463049519501411
388,18,0.46366723719206,0.463867963092463,0.695967546764725,1,3.23180716555145,1,0.653414329489676,0,-9.96578428466209,1,0.776753541188763,0.630033337966458,0.512898815725848,0.697881908355292,".",0.463767600142261
389,18,0.463867963092463,0.464024196597165,0.707998532033167,1,4.23926054819407,1,0.675119577630712,1,3.23180716555145,1,0.782925109432415,0.634449845825943,0.510473687594253,0.680673428722122,".",0.463946079844814
390,18,0.464024196597165,0.464365914619516,0.743462034997254,1,3.31496039147175,0,0.695967546764725,1,4.23926054819407,1,0.771933640228945,0.618169675121154,0.511159254625144,0.698901738129438,".",0.464195055608341
391,18,0.464365914619516,0.464625565571943,0.696720114729284,1,4.41916131443477,0,0.707998532033167,1,3.31496039147175,0,0.766153598143172,0.628599020845116,0.507483993366955,0.699332704795483,".",0.46449574009573
392,18,0.464625565571943,0.46515495789428,0.679680988724374,1,4.35935249006329,1,0.743462034997254,1,4.41916131443477,0,0.776487687959605,0.639678632457043,0.502840859266644,0.681622635294698,".",0.464890261733112
393,18,0.46515495789428,0.465887576947987,0.686043381164105,1,3.91954031042293,1,0.696720114729284,1,4.35935249006329,1,0.78674760673609,0.648481704228147,0.548120481818951,0.702333765231648,".",0.465521267421134
394,18,0.465887576947987,0.466279212054105,0.715370277206908,-1,4.45411007530487,1,0.679680988724374,1,3.91954031042293,1,0.779417682065616,0.624698510187706,0.518338149259435,0.698621356498575,".",0.466083394501046
395,18,0.466279212054105,0.46639257061597,0.661000170095151,-1,3.44008844800814,1,0.686043381164105,-1,4.45411007530487,1,0.780530066024424,0.600256314294426,0.526470883791289,0.695553811156082,".",0.466335891335038
396,18,0.46639257061597,0.466947518693556,0.721306458523596,0,-9.96578428466209,1,0.715370277206908,-1,3.44008844800814,1,0.784532459475694,0.625414113912308,0.513097419197116,0.699251865743609,".",0.466670044654763
397,18,0.466947518693556,0.467046457041043,0.706066925430004,-1,4.64769441910912,1,0.661000170095151,0,-9.96578428466209,1,0.78474220246461,0.669106372177092,0.537793573529831,0.698285597190948,".",0.466996987867299
398,18,0.467046457041043,0.467244035129334,0.667163157172504,1,3.39132780684361,0,0.721306458523596,-1,4.64769441910912,1,0.772595667702674,0.603017028609521,0.500171742083224,0.70694986287311,".",0.467145246085189
399,18,0.467244035129334,0.467557124235995,0.664821317223058,0,-9.96578428466209,1,0.706066925430004,1,3.39132780684361,0,0.783592132726239,0.629992322758608,0.518917360259369,0.684691417593151,".",0.467400579682664
400,18,0.467557124235995,0.470040897295662,0.654575084454701,1,4.49559284019834,1,0.667163157172504,0,-9.96578428466209,1,0.792609780492805,0.629966423486556,0.501467809032462,0.675586086809059,".",0.468799010765828
401,18,0.470040897295662,0.479578344968729,0.653267436276068,1,3.64869551958324,1,0.664821317223058,1,4.49559284019834,1,0.796385149851218,0.630637478732549,0.499656651182058,0.65162237624288,".",0.474809621132196
402,18,0.479578344968729,0.482629234328297,0.652112589637418,-1,3.71682631904409,1,0.654575084454701,1,3.64869551958324,1,0.800535773531624,0.673523389920659,0.545531645027889,0.656445443941667,".",0.481103789648513
403,18,0.482629234328297,0.4923490187069,0.656493152955144,-1,4.2190910582462,0,0.653267436276068,-1,3.71682631904409,1,0.798437055576181,0.63906596911444,0.508349108588033,0.64414141571786,".8091.",0.487489126517598
404,18,0.4923490187069,0.499663600909183,0.652825527092535,-1,4.03513119802949,1,0.652112589637418,-1,4.2190910582462,0,0.797056486129343,0.624852242792029,0.497601447143893,0.644354706840123,".8091.8092.8093.",0.496006309808041
405,18,0.499663600909183,0.502821204831929,0.651857930803879,0,-9.96578428466209,0,0.656493152955144,-1,4.03513119802949,1,0.795072865071667,0.626793852320936,0.488507958133335,0.634806236672562,".",0.501242402870556
406,18,0.502821204831929,0.504268725609511,0.654706781874801,1,3.53903470297075,0,0.652825527092535,0,-9.96578428466209,0,0.79358628795284,0.621315783843217,0.488480006638589,0.625597335523049,".",0.50354496522072
407,18,0.504268725609511,0.509318749382957,0.654806849765703,1,3.99416332804603,1,0.651857930803879,1,3.53903470297075,0,0.794583855642484,0.621791002732643,0.494391993275952,0.633029981636666,".",0.506793737496234
408,18,0.509318749382957,0.514994739856658,0.738538232091029,0,-9.96578428466209,1,0.654706781874801,1,3.99416332804603,1,0.79812681289773,0.62879529805124,0.504571627120157,0.634049043380527,".",0.512156744619807
409,18,0.514994739856658,0.515045614970198,0.65799266975775,-1,3.31019904373583,1,0.654806849765703,0,-9.96578428466209,1,0.795727897358667,0.602674949237242,0.508998005429557,0.594662939429063,".",0.515020177413428
410,18,0.515045614970198,0.519396911548408,0.661036926797014,-1,3.81251876177161,0,0.738538232091029,-1,3.31019904373583,1,0.798726003485641,0.626859951442049,0.50448236407087,0.649300507900145,".",0.517221263259303
411,18,0.519396911548408,0.521402689960974,0.668414639739875,-1,4.23676046792618,1,0.65799266975775,-1,3.81251876177161,0,0.799247966327353,0.629702085463559,0.506907107150165,0.650429988349907,".",0.520399800754691
412,18,0.521402689960974,0.522915232343682,0.803688633310287,1,4.22668577311896,1,0.661036926797014,-1,4.23676046792618,1,0.822555964314977,0.767453352593677,0.574196256747189,0.724134655568054,".",0.522158961152328
413,18,0.522915232343682,0.522944669985804,0.683448210132425,1,3.45309610057291,0,0.668414639739875,1,4.22668577311896,1,0.794957027630261,0.776077448645814,0.550529623449119,0.74119270958721,".",0.522929951164743
414,18,0.522944669985804,0.523212856112575,0.839950544654453,1,4.14615827341068,1,0.803688633310287,1,3.45309610057291,0,0.798871287017525,0.688855862732622,0.497571507505257,0.752063264858391,".",0.52307876304919
415,18,0.523212856112575,0.523225721083815,0.695850856034154,1,4.18568421518616,1,0.683448210132425,1,4.14615827341068,1,0.806285188551921,0.732085654500714,0.569382694581503,0.697135271069259,".",0.523219288598195
416,18,0.523225721083815,0.523465029455994,0.669548743544004,-1,3.69142249689477,1,0.839950544654453,1,4.18568421518616,1,0.796413800143577,0.658497123930911,0.499667689177369,0.760206038734682,".",0.523345375269905
417,18,0.523465029455994,0.523986869517651,0.662236680530069,1,4.33142576399544,1,0.695850856034154,-1,3.69142249689477,1,0.804800962361547,0.665772530182754,0.534947106556543,0.738001781262697,".",0.523725949486823
418,18,0.523986869517651,0.525978974232545,0.710233633727468,-1,4.11919014964541,1,0.669548743544004,1,4.33142576399544,1,0.800740407966777,0.634003685805377,0.541152264488468,0.66313755088177,".8094.8095.8096.",0.524982921875098
419,18,0.525978974232545,0.526280840704719,0.660090613396599,1,4.44762547841552,0,0.662236680530069,-1,4.11919014964541,1,0.798316897005133,0.626729088167826,0.533898909509544,0.667455564513486,".8094.8095.8096.",0.526129907468632
420,18,0.526280840704719,0.529981871463883,0.656484481798191,1,4.06793982050907,1,0.710233633727468,1,4.44762547841552,0,0.796333862239878,0.621057814468407,0.506606397044879,0.642441508210881,".8094.8095.8096.",0.528131356084301
421,18,0.529981871463883,0.537128748688075,0.660237317925966,0,-9.96578428466209,1,0.660090613396599,1,4.06793982050907,1,0.794742411763508,0.625312994260714,0.497203490988927,0.6337912345911,".8094.8097.8098.",0.533555310075979
422,18,0.537128748688075,0.538388159697591,0.657168652827214,-1,3.95810026172325,1,0.656484481798191,0,-9.96578428466209,1,0.793459065432891,0.624260218394634,0.501430330604917,0.628297890738559,".8099.8100.",0.537758454192833
